unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
270310,Shawboro Elementary School,Currituck County Schools,Currituck County,2015,"1,687.1",147.6,"1,539.6",,4.0,12.0,131.6,402.8,"1,112.8",23.9,16.0
280320,Manteo Middle School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280LEA,,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280328,First Flight Middle School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280324,First Flight Elementary School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280316,Manteo High School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280330,First Flight High School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280310,Nags Head Elementary School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280308,Kitty Hawk Elementary School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280306,Dare County Alternative School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280304,Cape Hatteras Secondary School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280302,Cape Hatteras Elementary School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
280312,Manteo Elementary School,Dare County Schools,Dare County,2015,"4,068.9",220.2,"3,848.7",5.6,45.2,8.5,160.9,"1,423.1","2,374.7",50.8,19.8
290336,Ledford Senior High,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290334,Ledford Middle,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290333,Friendship Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290332,Hasty Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290330,Friedberg Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290328,Fair Grove Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290324,East Davidson High,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290322,E Lawson Brown Middle,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290320,Denton Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290314,Davidson County High School,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290315,Davidson Early College,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290312,Churchland Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290310,Stoner-Thomas School,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290309,Central Davidson Middle,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290308,Central Davidson High,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290307,"Southmont Elementary, Lexington",Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290306,"Northwest Elementary, Lexington",Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290302,"Brier Creek Elementary, Thomasville",Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290344,"Midway Elementary, Lexington",Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290316,Davis-Townsend Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290350,North Davidson Middle,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290348,North Davidson High,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290352,"Pilot Elementary, Thomasville",Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290LEA,,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290389,Yadkin Valley Regional Career Academy,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290388,West Davidson High,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290384,Welcome Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290376,Tyro Middle,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290375,Tyro Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290380,Wallburg Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290366,"Southwood Elementary, Lexington",Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290365,South Davidson High,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290364,Silver Valley Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290356,Reeds Elementary,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290351,Oak Grove Middle,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
290367,South Davidson Middle,Davidson County Schools,Davidson County,2015,"2,330.0",166.0,"2,164.0",0.6,8.8,42.1,114.5,899.3,"1,171.6",93.1,18.9
300328,Shady Grove Elementary,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300LEA,,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300337,William Ellis Middle,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300336,William R Davie Elementary,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300330,South Davie Middle,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300326,Pinebrook Elementary,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300312,Davie County High,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300320,Mocksville Elementary,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300314,Davie County Early College High,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300310,Cornatzer Elementary,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300308,Cooleemee Elementary,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300306,Central Davie Academy,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
300325,North Davie Middle,Davie County Schools,Davie County,2015,"2,186.9",138.2,"2,048.7",,22.2,12.3,103.7,614.6,"1,355.1",79.0,7.4
310360,North Duplin Elementary,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310LEA,,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310396,Warsaw Middle,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310392,Wallace-Rose Hill High,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310388,Wallace Elementary,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310384,Rose Hill-Magnolia Elementary,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310364,North Duplin Jr Sr High,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310356,Kenansville Elementary,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310352,James Kenan High,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310330,Chinquapin Elementary,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310344,East Duplin High,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310340,E E Smith Middle,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310338,Duplin Early College High,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310336,Warsaw Elementary,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310324,Charity Middle,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310308,Beulaville Elementary,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
310304,B F Grady Elementary,Duplin County Schools,Duplin County,2015,"2,266.5",228.5,"2,037.9",5.1,8.5,44.0,171.0,687.2,"1,252.6",98.2,22.0
320362,"Parkwood Elementary, Durham",Durham Public Schools,Durham Public,,,,,,,,,,,,
320360,"Oak Grove Elementary, Durham",Durham Public Schools,Durham Public,,,,,,,,,,,,
320356,Northern High,Durham Public Schools,Durham Public,,,,,,,,,,,,
320355,Neal Middle,Durham Public Schools,Durham Public,,,,,,,,,,,,
320354,Morehead Montessori,Durham Public Schools,Durham Public,,,,,,,,,,,,
320353,Middle College HS @ DTCC,Durham Public Schools,Durham Public,,,,,,,,,,,,
320343,Lucas Middle,Durham Public Schools,Durham Public,,,,,,,,,,,,
320352,Merrick-Moore Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320348,Mangum Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320347,George Watts Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320346,Lowe's Grove Middle,Durham Public Schools,Durham Public,,,,,,,,,,,,
320344,Fayetteville Street Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320363,E K Powe Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320304,Bethesda Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320367,R N Harris Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320365,"Riverside High, Durham",Durham Public Schools,Durham Public,,,,,,,,,,,,
320366,Sherwood Githens Middle,Durham Public Schools,Durham Public,,,,,,,,,,,,
320LEA,,Durham Public Schools,Durham Public,,,,,,,,,,,,
320368,Southern School of Energy and Sustainabi,Durham Public Schools,Durham Public,,,,,,,,,,,,
320369,"Sandy Ridge Elementary, Durham",Durham Public Schools,Durham Public,,,,,,,,,,,,
320370,Rogers-Herr Middle,Durham Public Schools,Durham Public,,,,,,,,,,,,
320372,"Southwest Elementary, Durham",Durham Public Schools,Durham Public,,,,,,,,,,,,
320374,C C Spaulding Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320376,Spring Valley Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320388,W G Pearson Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320400,Y E Smith Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320701,Hillside New Tech High,Durham Public Schools,Durham Public,,,,,,,,,,,,
320364,Pearsontown Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320342,Lakewood Montessori Middle,Durham Public Schools,Durham Public,,,,,,,,,,,,
320318,Club Boulevard Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320340,Little River Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320308,Burton Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320309,J D Clement Early College HS,Durham Public Schools,Durham Public,,,,,,,,,,,,
320341,Lakeview School,Durham Public Schools,Durham Public,,,,,,,,,,,,
320312,C E Jordan High,Durham Public Schools,Durham Public,,,,,,,,,,,,
320313,Easley Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320314,The School for Creative Studies,Durham Public Schools,Durham Public,,,,,,,,,,,,
320315,Eno Valley Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320316,George L Carrington Middle,Durham Public Schools,Durham Public,,,,,,,,,,,,
320317,City of Medicine Academy,Durham Public Schools,Durham Public,,,,,,,,,,,,
320319,"Creekside Elementary, Durham",Durham Public Schools,Durham Public,,,,,,,,,,,,
320320,Glenn Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320310,Eastway Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320323,Durham School of the Arts,Durham Public Schools,Durham Public,,,,,,,,,,,,
320339,Lakewood Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320322,Durham's Performance Learning Center,Durham Public Schools,Durham Public,,,,,,,,,,,,
320338,James E Shepard Middle,Durham Public Schools,Durham Public,,,,,,,,,,,,
320336,DPS Hospital School,Durham Public Schools,Durham Public,,,,,,,,,,,,
320332,Forest View Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320306,"Brogden Middle, Durham",Durham Public Schools,Durham Public,,,,,,,,,,,,
320328,Holt Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320327,Hope Valley Elementary,Durham Public Schools,Durham Public,,,,,,,,,,,,
320329,Holton Career and Resource Center,Durham Public Schools,Durham Public,,,,,,,,,,,,
320324,"Hillandale Elementary, Durham",Durham Public Schools,Durham Public,,,,,,,,,,,,
320325,Hillside High,Durham Public Schools,Durham Public,,,,,,,,,,,,
210316,"White Oak Elementary, Edenton",Edenton-Chowan Schools,Edenton-Chowan,,,,,,,,,,,,
210LEA,,Edenton-Chowan Schools,Edenton-Chowan,,,,,,,,,,,,
210306,D F Walker Elementary,Edenton-Chowan Schools,Edenton-Chowan,,,,,,,,,,,,
210304,Chowan Middle,Edenton-Chowan Schools,Edenton-Chowan,,,,,,,,,,,,
210312,John A Holmes High,Edenton-Chowan Schools,Edenton-Chowan,,,,,,,,,,,,
330LEA,,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330304,G W Bulluck Elementary,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330360,Martin Millennium Academy,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330312,Coker-Wimberly Elementary,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330326,Edgecombe Early College High,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330328,North Edgecombe High,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330332,"Phillips Middle, Battleboro",Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330334,Princeville Elementary,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330340,South Edgecombe Middle,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330344,W A Pattillo Middle,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330348,West Edgecombe Middle,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330350,SouthWest Edgecombe High,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330308,G W Carver Elementary,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330358,Tarboro High,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
330354,Stocks Elementary,Edgecombe County Public School,Edgecombe County Public School,,,,,,,,,,,,
861LEA,,Elkin City Schools,Elkin City,,,,,,,,,,,,
861312,Elkin Middle,Elkin City Schools,Elkin City,,,,,,,,,,,,
861308,Elkin High,Elkin City Schools,Elkin City,,,,,,,,,,,,
861304,Elkin Elementary,Elkin City Schools,Elkin City,,,,,,,,,,,,
340568,Winston-Salem Preparatory Acad,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340564,Wiley Magnet Middle,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340560,Whitaker Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340556,West Forsyth High,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340548,Ward Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340544,Walkertown Middle,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340536,Vienna Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340540,Walkertown Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340LEA,,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340532,Union Cross Traditional Acad,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340531,The Special Children's School,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340530,Speas Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340528,"Southwest Elementary, Clemmons",Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340542,Walkertown High,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340398,Homebound/ Hospital Education,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340390,Hall-Woodward Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340520,South Fork Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340385,Main Street Academy,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340384,Griffith Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340400,Ibraham Elementary,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
340382,Robert B Glenn High School,Forsyth County Schools,Forsyth County,2015,"5,133.3",597.2,"4,536.0",5.2,31.9,133.4,426.8,"1,223.9","3,091.6",220.5,32.7
